case_id,protocol_signature,target_seed,rep_seed,target_min_probability,target_has_zero_support,target_sha256,pi_sha256,wstar_policy,updated,reference_loss,gradient_fro,weight_fro,weight_operator,weight_nuclear,weight_stable_rank,alignment_with_B,alignment_with_H0invB,prediction_marginal_tv,prediction_entropy,ce_head,mass_head,ce_middle,mass_middle,ce_tail,mass_tail,status,solver,seconds,device,reference_method,weight_nuclear_effective_rank,weight_rank_rel_ge_1e-2,weight_rank_rel_ge_1e-3,weight_rank_rel_ge_1e-4,weight_rank_rel_ge_1e-6
head_background_soft_target,368be40f6fc264a994a3,0,0,1.1295324675586471e-08,False,743b54b17e6dcca25d7028fdcac1d73b06ea8d04ea17818688aa34cc32ca4ec6,01ae30e1e8d3568e58d73871819710306c3f92449380d912426ebbf45e6d476d,Only skip settings whose target is known to have no finite minimizer under the zero-bias softmax model. Other targets get a limited-budget reference attempt and are marked approximate if the solver cannot certify stationarity.,1788359352.4788647,7.199227985119796,0.00037503548082895577,269.662353515625,172.00024707211398,2484.2187578098483,2.4580035340330797,0.31213380927448225,0.8122070299152314,0.5428065061569214,7.198084691226849,6.907161845252655,0.8378657698631287,8.61836226651752,0.11775431036949158,8.947843340358348,0.04437987878918648,approximate,torch_lbfgs_strong_wolfe,68.48365926742554,cuda,lbfgs,84.86703489812717,214,250,255,256
