method,target_seed,rep_seed,lr,auc,final_loss,seconds,late
gd_ls,0,0,,1.1817406586452894,3.1027349764474983,110.93700000003446,3.141467909063554
muon_ls,0,0,,1.141440398961282,3.0467234493371627,121.43799999996554,3.053490772421903
h0_ls,0,0,,1.127152105323304,3.0429540087336577,107.68799999996554,3.0456630102248345
signgd_ls,0,0,,1.170275323445596,3.08168036146036,107.81300000008196,3.1045916448850486
gd_const,0,0,1000.0,1.1822286466992333,3.0761628374286016,26.469000000040978,3.117082100724617
ngd_const,0,0,10.0,1.1966647923361158,3.086060738677077,5.967999999993481,3.110710574253519
muon_const,0,0,1.77827941004,1.2084720087609317,3.05348265449262,15.577999999979511,3.0587477094994044
h0_const,0,0,0.0421696503429,1.1313758544306745,3.0442288195793243,27.125,3.0466989899182275
signgd_const,0,0,0.0237137370566,1.2449831399892943,3.1486222157310833,26.73499999998603,3.1674288836593374
