case_id,protocol_signature,target_seed,rep_seed,target_min_probability,target_has_zero_support,target_sha256,pi_sha256,wstar_policy,updated,reference_loss,gradient_fro,weight_fro,weight_operator,weight_nuclear,weight_stable_rank,alignment_with_B,alignment_with_H0invB,prediction_marginal_tv,prediction_entropy,ce_head,mass_head,ce_middle,mass_middle,ce_tail,mass_tail,status,solver,seconds,device,reference_method,weight_nuclear_effective_rank,weight_rank_rel_ge_1e-2,weight_rank_rel_ge_1e-3,weight_rank_rel_ge_1e-4,weight_rank_rel_ge_1e-6
permuted_entries,75ab5236ed5c42ca6358,0,0,1.61361786155112e-08,False,d6987a3ecfcad975044d9938cb6a33b867a53984207a978684e01b12d231b62d,01ae30e1e8d3568e58d73871819710306c3f92449380d912426ebbf45e6d476d,Only skip settings whose target is known to have no finite minimizer under the zero-bias softmax model. Other targets get a limited-budget reference attempt and are marked approximate if the solver cannot certify stationarity.,1788337500.7931573,6.849960298894435,0.0007998899091035128,319.0024719238281,146.11893842987084,3339.253003429882,4.766231082042399,0.2949386156612082,0.7760679147827725,0.45797792077064514,6.843530910807979,6.512556087942744,0.8378657698631287,8.448878003848824,0.11775431036949158,8.97750707357441,0.04437987878918648,approximate,torch_lbfgs_strong_wolfe,67.08513045310974,cuda,lbfgs,109.57476283106452,230,253,256,256
