case_id,protocol_signature,target_seed,rep_seed,target_min_probability,target_has_zero_support,target_sha256,pi_sha256,wstar_policy,updated,reference_loss,gradient_fro,weight_fro,weight_operator,weight_nuclear,weight_stable_rank,alignment_with_B,alignment_with_H0invB,prediction_marginal_tv,prediction_entropy,ce_head,mass_head,ce_middle,mass_middle,ce_tail,mass_tail,status,solver,seconds,device,reference_method,weight_nuclear_effective_rank,weight_rank_rel_ge_1e-2,weight_rank_rel_ge_1e-3,weight_rank_rel_ge_1e-4,weight_rank_rel_ge_1e-6
random_context_column_permutation,4fbbb7029e0f40f5a094,0,0,1.61361786155112e-08,False,14bf0fdf616867a7416deda0409e6e995ab2facc76fee82a612e681069a65659,01ae30e1e8d3568e58d73871819710306c3f92449380d912426ebbf45e6d476d,Only skip settings whose target is known to have no finite minimizer under the zero-bias softmax model. Other targets get a limited-budget reference attempt and are marked approximate if the solver cannot certify stationarity.,1788356032.302759,4.890075227627463,0.003188265487551689,405.3280029296875,160.91201113147736,4565.04196097971,6.345067793049659,0.24030215042980643,0.7134638935762517,0.34288063645362854,4.916939181545531,4.069374960113223,0.8378657698631287,8.934506792896714,0.11775431036949158,9.653216043162173,0.04437987878918648,approximate,torch_lbfgs_strong_wolfe,68.80079793930054,cuda,lbfgs,126.84587697989477,237,253,256,256
