method,target_seed,rep_seed,lr,auc,final_loss,seconds
gd_ls,0,0,,-0.16622926973675153,0.7539340350424122,76.70300000009593
muon_ls,0,0,,-0.24024794764746685,0.7319783158120869,78.96799999999348
h0_ls,0,0,,-0.18174239084363947,0.7578679945427569,74.78099999995902
gd_const,0,0,10000.0,-0.0826489061839913,0.7414241656130589,19.21799999999348
signgd_ls,0,0,,-0.16181731374499728,0.7577730628663422,100.45299999997951
ngd_const,0,0,42.16965034285822,-0.13883079604176976,0.7586570052610254,6.406000000075437
muon_const,0,0,4.216965034285822,-0.1426794610420762,0.780678560468276,17.81200000003446
h0_const,0,0,0.1333521432163324,-0.18535661843994394,0.7534971799971485,6.515999999945052
signgd_const,0,0,0.237137370566,-0.11513438026066398,0.7839009554642675,21.218999999924563
