method,target_seed,rep_seed,lr,auc,final_loss,seconds,late
gd_ls,0,0,,-0.16622926973675153,0.7539340350424122,76.70300000009593,0.7718339039997499
muon_ls,0,0,,-0.24024794764746685,0.7319783158120869,78.96799999999348,0.7367828534814591
h0_ls,0,0,,-0.18174239084363947,0.7578679945427569,74.78099999995902,0.7731168329227474
signgd_ls,0,0,,-0.16181731374499728,0.7577730628663422,100.45299999997951,0.7729439029269889
gd_const,0,0,13335.21432163324,-0.06895017020011625,0.7453944669555421,6.422000000020489,0.7493294393795678
ngd_const,0,0,23.713737056616555,-0.09888599432577334,0.7443826690495066,6.48499999998603,0.7579253709276351
h0_const,0,0,0.1333521432163324,-0.18535661843994394,0.7534971799971485,6.515999999945052,0.7667250581964312
muon_const,0,0,1.77827941004,-0.05710328998608082,0.7417359675414207,8.89000000001397,0.7448330261489378
signgd_const,0,0,0.133352143216,-0.0881141369595305,0.7770055076839919,6.437000000034459,0.7785681076782394
