case_id,protocol_signature,target_seed,rep_seed,target_min_probability,target_has_zero_support,target_sha256,pi_sha256,wstar_policy,updated,reference_loss,gradient_fro,weight_fro,weight_operator,weight_nuclear,weight_stable_rank,alignment_with_B,alignment_with_H0invB,prediction_marginal_tv,prediction_entropy,ce_head,mass_head,ce_middle,mass_middle,ce_tail,mass_tail,status,solver,seconds,device,reference_method,weight_nuclear_effective_rank,weight_rank_rel_ge_1e-2,weight_rank_rel_ge_1e-3,weight_rank_rel_ge_1e-4,weight_rank_rel_ge_1e-6
context_gamma0.5,f8a6f9257ef90525fa63,0,0,1.61361786155112e-08,False,d6987a3ecfcad975044d9938cb6a33b867a53984207a978684e01b12d231b62d,6dd267eb962068229bc4a53a7a990a179566efd5b87782ae55d788810b81043a,Only skip settings whose target is known to have no finite minimizer under the zero-bias softmax model. Other targets get a limited-budget reference attempt and are marked approximate if the solver cannot certify stationarity.,1788339971.9850698,7.6794335095960475,0.0003785350127145648,270.8683166503906,97.48619114671251,2996.7600500003746,7.720229763837704,0.7873076795011245,0.8965455616873346,0.6090995073318481,7.675790381929458,7.299882390882456,0.4562681019306183,7.921195003347701,0.33528709411621094,8.12136133924155,0.20844480395317078,approximate,torch_lbfgs_strong_wolfe,28.298970460891724,cuda,lbfgs,122.40171706183503,238,253,256,256
