method,target_seed,rep_seed,lr,auc,final_loss,seconds,late
gd_ls,0,0,,1.7564511600075787,5.380269995502099,81.98400000005495,5.545889309045456
muon_ls,0,0,,1.613077923315519,4.845534941846729,80.17200000002049,4.887065286692815
ngd_const,0,0,10.0,1.7401243849736971,5.317427781367876,6.422000000020489,5.436680340129539
h0_ls,0,0,,1.5756316084772162,4.753049253398192,98.71799999999348,4.756863979045706
signgd_ls,0,0,,1.7311760564155283,5.248912320625741,103.04700000002049,5.403427491838569
h0_const,0,0,0.0316227766017,1.579244714030598,4.754857322405312,6.780999999959022,4.758542878285587
gd_const,0,0,177.8279410038923,1.7389390742590278,5.263546680741257,6.343999999924563,5.4338377503958615
muon_const,0,0,0.7498942093324559,1.6312438925822879,4.812504885414999,9.188000000081956,4.8388423384463914
signgd_const,0,0,0.0133352143216,1.7472171999672346,5.305620641951089,6.703000000095926,5.417608334360712
