method,target_seed,rep_seed,lr,auc,final_loss,seconds
gd_ls,0,0,,2.0099708235395006,7.305079131737553,98.48499999998603
muon_ls,0,0,,1.9947030487742663,7.271494792637667,101.79700000002049
h0_ls,0,0,,1.9767532699995898,7.197912345324535,105.96899999992456
signgd_ls,0,0,,2.003143981458204,7.276239043722981,108.15700000000652
gd_const,0,0,421.696503429,2.0045642326555204,7.273029357053789,6.468999999924563
ngd_const,0,0,7.49894209332,2.0039181422188532,7.270139239045542,6.469000000040978
muon_const,0,0,2.37137370566,1.9896253356489877,7.232538567948885,9.03200000000652
h0_const,0,0,0.0562341325191,1.9785071250990707,7.201086915411402,6.625
signgd_const,0,0,0.0177827941004,2.0107775934133887,7.343873497356961,6.5
