auc_score,case_id,criterion,family,final_loss,final_minus_wstar,late_score,lr,method,runs,score,wstar_loss,wstar_status
2.0594372299768158,independent,late,null_no_association,7.761915362155557,0.029280517158331243,7.782528500820876,,gd_ls,1,7.782528500820876,7.732634844997226,approximate
2.064779557867333,independent,late,null_no_association,7.804778682075568,0.07214383707834227,7.831242150074692,,muon_ls,1,7.831242150074692,7.732634844997226,approximate
2.0463618512081503,independent,late,null_no_association,7.731269751875521,-0.0013650931217048523,7.731269772044188,,h0_ls,1,7.731269772044188,7.732634844997226,approximate
2.060585104993125,independent,late,null_no_association,7.781331094340787,0.048696249343561426,7.800669082025285,,signgd_ls,1,7.800669082025285,7.732634844997226,approximate
2.0582102838200766,independent,late,null_no_association,7.775243830703544,0.04260898570631788,7.776052836187391,421.6965034285823,gd_const,1,7.776052836187391,7.732634844997226,approximate
2.058985915690032,independent,late,null_no_association,7.756368019072387,0.0237331740751614,7.7777309245687105,4.216965034285822,ngd_const,1,7.7777309245687105,7.732634844997226,approximate
2.059588451944213,independent,late,null_no_association,7.739424679457003,0.006789834459777211,7.745685613067991,1.778279410038923,muon_const,1,7.745685613067991,7.732634844997226,approximate
2.046948578243423,independent,late,null_no_association,7.731269775899676,-0.0013650690975497426,7.731269793006838,0.1,h0_const,1,7.731269793006838,7.732634844997226,approximate
2.064513291818618,independent,late,null_no_association,7.795205286640287,0.0625704416430608,7.805878044124404,0.0133352143216,signgd_const,1,7.805878044124404,7.732634844997226,approximate
2.0466716487445313,flat_context,auc,context_frequency,7.7356179720870735,-0.0021655642513298545,7.7356179763245025,,gd_ls,1,2.0466716487445313,7.737783536338403,approximate
2.0478567102814,flat_context,auc,context_frequency,7.737304463581976,-0.0004790727564270014,7.738366791921694,,muon_ls,1,2.0478567102814,7.737783536338403,approximate
2.0465555660706265,flat_context,auc,context_frequency,7.7356179743137075,-0.0021655620246958662,7.735617972175604,,h0_ls,1,2.0465555660706265,7.737783536338403,approximate
2.0471927454863685,flat_context,auc,context_frequency,7.73696739918663,-0.0008161371517729776,7.737453662579392,,signgd_ls,1,2.0471927454863685,7.737783536338403,approximate
2.047232432869007,flat_context,auc,context_frequency,7.737200761956533,-0.0005827743818702658,7.737682462583409,13335.21432163324,gd_const,1,2.047232432869007,7.737783536338403,approximate
