method,target_seed,rep_seed,lr,auc,final_loss,seconds,late
gd_ls,0,0,,-2.4976256284708884,0.012558678107067853,110.34299999999348,0.04156039882736057
muon_ls,0,0,,-2.474194733560383,0.017941334168747936,123.34299999999348,0.046354038164202055
h0_ls,0,0,,-2.1077791740694467,0.033946227638859613,103.73399999993853,0.07463958162819066
signgd_ls,0,0,,-1.9834588286261416,0.045698852932304274,114.0,0.08685323393002167
gd_const,0,0,421696.503429,-2.2919558695727478,0.00042596753310127403,6.125,0.005093064088124634
ngd_const,0,0,177.827941004,-3.0416365475741602,0.004122745323188828,6.407000000006519,0.017959133448112403
muon_const,0,0,17.7827941004,-2.9029821231419337,0.005180133921182448,8.530999999959022,0.023183250182838247
h0_const,0,0,2.37137370566,-3.8836144457102804,0.0012830901107860485,6.594000000040978,0.002108683808429884
signgd_const,0,0,0.749894209332,-2.6338151467673288,0.008606924480410614,6.0,0.032440849862756777
