method,target_seed,rep_seed,lr,auc,final_loss,seconds
gd_ls,0,0,,-2.4976256284708884,0.012558678107067853,110.34299999999348
muon_ls,0,0,,-2.474194733560383,0.017941334168747936,123.34299999999348
h0_ls,0,0,,-2.1077791740694467,0.033946227638859613,103.73399999993853
signgd_ls,0,0,,-1.9834588286261416,0.045698852932304274,114.0
gd_const,0,0,237137.370566,-2.307341631029334,0.0012929094334060867,6.280999999959022
ngd_const,0,0,133.352143216,-3.06401688532091,0.003871400694307311,26.93700000003446
muon_const,0,0,17.7827941004,-2.9029821231419337,0.005180133921182448,8.530999999959022
h0_const,0,0,2.37137370566,-3.8836144457102804,0.0012830901107860485,6.594000000040978
signgd_const,0,0,0.749894209332,-2.6338151467673288,0.008606924480410614,6.0
