method,target_seed,rep_seed,lr,auc,final_loss,seconds,late
gd_ls,0,0,,1.457680475744836,3.806987936842753,75.09299999999348,4.0072434945057145
muon_ls,0,0,,1.2145046541433864,3.1775143672328303,78.53099999995902,3.222981186197043
muon_const,0,0,1.0,1.241704387512328,3.17115777037324,15.765999999945052,3.186462944724645
h0_ls,0,0,,1.155932667410996,3.095991249772204,96.875,3.1001967939579536
signgd_ls,0,0,,1.4098062686303634,3.5923241053802513,100.70400000002701,3.8142331351498027
signgd_const,0,0,0.0316227766017,1.4231336725638903,3.752805767470726,27.20299999997951,3.83299302846388
gd_const,0,0,237.13737056616557,1.4112815893751596,3.6612691214574484,6.327999999979511,3.774509658872455
ngd_const,0,0,13.33521432163324,1.3906189381058345,3.622023066294136,13.062999999965541,3.7104173309002713
h0_const,0,0,0.0421696503429,1.1602900927829274,3.0965341083951836,6.577999999979511,3.1012524814850337
