run,eval_loss,eval_acc,eval_full_vocab_acc,eval_margin,eval_head_acc,eval_tail_acc,step,variant,train_scope,d_model,n_heads,seq_len,n_q,n_k,n_v,m,optimizer,lr,muon_lr,seed,elapsed_s,params_total,params_trainable,prompt_len,train_episodes,train_tokens,eval_episodes_per_eval,random_baseline,spec_group,spec_label,spec_variant,spec_train_scope,spec_optimizer,spec_lr,spec_seed,spec_seq_len,spec_d_model,spec_steps
arch_2l_fixed_embed_seq64_d256_adamw_lr0p001_seed0,0.2752400934696197,0.96875,0.96875,7.788198471069336,0.9921875,0.9609375,1750,two_layer_attn,no_embedding_train,256,4,64,128,128,512,7,adamw,0.001,0.02,0,26.465926999924704,756480,526848,64,320000,20800000,512,0.1428571428571428,arch,2L-fixed-embed,two_layer_attn,no_embedding_train,adamw,0.001,0,64,256,2500
arch_2l_fixed_embed_seq64_d256_adamw_lr0p001_seed0,0.1302649974822998,0.986328125,0.986328125,8.427984237670898,1.0,0.953125,2000,two_layer_attn,no_embedding_train,256,4,64,128,128,512,7,adamw,0.001,0.02,0,30.31429689982906,756480,526848,64,320000,20800000,512,0.1428571428571428,arch,2L-fixed-embed,two_layer_attn,no_embedding_train,adamw,0.001,0,64,256,2500
arch_2l_fixed_embed_seq64_d256_adamw_lr0p001_seed0,0.1774172186851501,0.9765625,0.9765625,8.478799819946289,0.9921875,0.9609375,2250,two_layer_attn,no_embedding_train,256,4,64,128,128,512,7,adamw,0.001,0.02,0,34.07596759987064,756480,526848,64,320000,20800000,512,0.1428571428571428,arch,2L-fixed-embed,two_layer_attn,no_embedding_train,adamw,0.001,0,64,256,2500
arch_2l_fixed_embed_seq64_d256_adamw_lr0p001_seed0,0.1707694977521896,0.9765625,0.9765625,8.707115173339844,1.0,0.953125,2500,two_layer_attn,no_embedding_train,256,4,64,128,128,512,7,adamw,0.001,0.02,0,37.81307759997435,756480,526848,64,320000,20800000,512,0.1428571428571428,arch,2L-fixed-embed,two_layer_attn,no_embedding_train,adamw,0.001,0,64,256,2500
arch_2l_fixed_embed_seq64_d256_adamw_lr0p001_seed1,6.775740623474121,0.119140625,0.0,-0.3890864849090576,0.140625,0.15625,0,two_layer_attn,no_embedding_train,256,4,64,128,128,512,7,adamw,0.001,0.02,1,0.135250800056383,756480,526848,64,320000,20800000,512,0.1428571428571428,arch,2L-fixed-embed,two_layer_attn,no_embedding_train,adamw,0.001,1,64,256,2500
arch_2l_fixed_embed_seq64_d256_adamw_lr0p001_seed1,5.68276309967041,0.15234375,0.1484375,-0.865486741065979,0.2890625,0.1015625,250,two_layer_attn,no_embedding_train,256,4,64,128,128,512,7,adamw,0.001,0.02,1,3.851270099868998,756480,526848,64,320000,20800000,512,0.1428571428571428,arch,2L-fixed-embed,two_layer_attn,no_embedding_train,adamw,0.001,1,64,256,2500
arch_2l_fixed_embed_seq64_d256_adamw_lr0p001_seed1,3.589883089065552,0.564453125,0.564453125,0.7458268404006958,0.9140625,0.21875,500,two_layer_attn,no_embedding_train,256,4,64,128,128,512,7,adamw,0.001,0.02,1,7.645677600055933,756480,526848,64,320000,20800000,512,0.1428571428571428,arch,2L-fixed-embed,two_layer_attn,no_embedding_train,adamw,0.001,1,64,256,2500
arch_2l_fixed_embed_seq64_d256_adamw_lr0p001_seed1,1.4469640254974363,0.8671875,0.8671875,4.209235191345215,0.9609375,0.71875,750,two_layer_attn,no_embedding_train,256,4,64,128,128,512,7,adamw,0.001,0.02,1,11.478019200032575,756480,526848,64,320000,20800000,512,0.1428571428571428,arch,2L-fixed-embed,two_layer_attn,no_embedding_train,adamw,0.001,1,64,256,2500
arch_2l_fixed_embed_seq64_d256_adamw_lr0p001_seed1,0.7847177982330322,0.935546875,0.935546875,5.738838195800781,0.984375,0.8515625,1000,two_layer_attn,no_embedding_train,256,4,64,128,128,512,7,adamw,0.001,0.02,1,15.25311980000697,756480,526848,64,320000,20800000,512,0.1428571428571428,arch,2L-fixed-embed,two_layer_attn,no_embedding_train,adamw,0.001,1,64,256,2500
arch_2l_fixed_embed_seq64_d256_adamw_lr0p001_seed1,0.6138560771942139,0.94140625,0.94140625,6.352612018585205,0.9765625,0.8671875,1250,two_layer_attn,no_embedding_train,256,4,64,128,128,512,7,adamw,0.001,0.02,1,19.07185469986871,756480,526848,64,320000,20800000,512,0.1428571428571428,arch,2L-fixed-embed,two_layer_attn,no_embedding_train,adamw,0.001,1,64,256,2500
arch_2l_fixed_embed_seq64_d256_adamw_lr0p001_seed1,0.4969834983348846,0.94921875,0.94921875,6.722074031829834,0.9921875,0.890625,1500,two_layer_attn,no_embedding_train,256,4,64,128,128,512,7,adamw,0.001,0.02,1,22.938442500075325,756480,526848,64,320000,20800000,512,0.1428571428571428,arch,2L-fixed-embed,two_layer_attn,no_embedding_train,adamw,0.001,1,64,256,2500
arch_2l_fixed_embed_seq64_d256_adamw_lr0p001_seed1,0.3091872930526733,0.970703125,0.970703125,7.38310432434082,1.0,0.9296875,1750,two_layer_attn,no_embedding_train,256,4,64,128,128,512,7,adamw,0.001,0.02,1,26.618894000072032,756480,526848,64,320000,20800000,512,0.1428571428571428,arch,2L-fixed-embed,two_layer_attn,no_embedding_train,adamw,0.001,1,64,256,2500
arch_2l_fixed_embed_seq64_d256_adamw_lr0p001_seed1,0.3602959215641022,0.95703125,0.95703125,7.579085350036621,0.984375,0.9609375,2000,two_layer_attn,no_embedding_train,256,4,64,128,128,512,7,adamw,0.001,0.02,1,30.458787699928507,756480,526848,64,320000,20800000,512,0.1428571428571428,arch,2L-fixed-embed,two_layer_attn,no_embedding_train,adamw,0.001,1,64,256,2500
arch_2l_fixed_embed_seq64_d256_adamw_lr0p001_seed1,0.2512532472610473,0.962890625,0.962890625,8.185394287109375,0.9921875,0.921875,2250,two_layer_attn,no_embedding_train,256,4,64,128,128,512,7,adamw,0.001,0.02,1,34.30254209996201,756480,526848,64,320000,20800000,512,0.1428571428571428,arch,2L-fixed-embed,two_layer_attn,no_embedding_train,adamw,0.001,1,64,256,2500
arch_2l_fixed_embed_seq64_d256_adamw_lr0p001_seed1,0.3244993686676025,0.951171875,0.951171875,8.193262100219727,0.9765625,0.9296875,2500,two_layer_attn,no_embedding_train,256,4,64,128,128,512,7,adamw,0.001,0.02,1,38.01912699989043,756480,526848,64,320000,20800000,512,0.1428571428571428,arch,2L-fixed-embed,two_layer_attn,no_embedding_train,adamw,0.001,1,64,256,2500
arch_2l_fixed_embed_seq64_d64_adamw_lr0p001_seed0,6.7362260818481445,0.13671875,0.0,-0.1959164887666702,0.1875,0.1640625,0,two_layer_attn,no_embedding_train,64,4,64,128,128,512,7,adamw,0.001,0.02,0,0.131517699919641,90816,33408,64,320000,20800000,512,0.1428571428571428,arch,2L-fixed-embed,two_layer_attn,no_embedding_train,adamw,0.001,0,64,64,2500
arch_2l_fixed_embed_seq64_d64_adamw_lr0p001_seed0,6.473241806030273,0.12890625,0.068359375,-0.3462345004081726,0.1015625,0.125,250,two_layer_attn,no_embedding_train,64,4,64,128,128,512,7,adamw,0.001,0.02,0,2.678579800063744,90816,33408,64,320000,20800000,512,0.1428571428571428,arch,2L-fixed-embed,two_layer_attn,no_embedding_train,adamw,0.001,0,64,64,2500
arch_2l_fixed_embed_seq64_d64_adamw_lr0p001_seed0,6.289858818054199,0.146484375,0.130859375,-0.494195818901062,0.1640625,0.140625,500,two_layer_attn,no_embedding_train,64,4,64,128,128,512,7,adamw,0.001,0.02,0,5.073118600063026,90816,33408,64,320000,20800000,512,0.1428571428571428,arch,2L-fixed-embed,two_layer_attn,no_embedding_train,adamw,0.001,0,64,64,2500
arch_2l_fixed_embed_seq64_d64_adamw_lr0p001_seed0,6.17442798614502,0.189453125,0.177734375,-0.6404556035995483,0.2578125,0.1796875,750,two_layer_attn,no_embedding_train,64,4,64,128,128,512,7,adamw,0.001,0.02,0,7.498297299956903,90816,33408,64,320000,20800000,512,0.1428571428571428,arch,2L-fixed-embed,two_layer_attn,no_embedding_train,adamw,0.001,0,64,64,2500
arch_2l_fixed_embed_seq64_d64_adamw_lr0p001_seed0,6.064083576202393,0.18359375,0.166015625,-0.7038410902023315,0.3203125,0.140625,1000,two_layer_attn,no_embedding_train,64,4,64,128,128,512,7,adamw,0.001,0.02,0,10.156542500015348,90816,33408,64,320000,20800000,512,0.1428571428571428,arch,2L-fixed-embed,two_layer_attn,no_embedding_train,adamw,0.001,0,64,64,2500
arch_2l_fixed_embed_seq64_d64_adamw_lr0p001_seed0,6.013933181762695,0.19140625,0.181640625,-0.8274227976799011,0.296875,0.109375,1250,two_layer_attn,no_embedding_train,64,4,64,128,128,512,7,adamw,0.001,0.02,0,12.989038799889386,90816,33408,64,320000,20800000,512,0.1428571428571428,arch,2L-fixed-embed,two_layer_attn,no_embedding_train,adamw,0.001,0,64,64,2500
arch_2l_fixed_embed_seq64_d64_adamw_lr0p001_seed0,5.814886569976807,0.248046875,0.240234375,-0.7237288951873779,0.5625,0.109375,1500,two_layer_attn,no_embedding_train,64,4,64,128,128,512,7,adamw,0.001,0.02,0,15.694796599913388,90816,33408,64,320000,20800000,512,0.1428571428571428,arch,2L-fixed-embed,two_layer_attn,no_embedding_train,adamw,0.001,0,64,64,2500
arch_2l_fixed_embed_seq64_d64_adamw_lr0p001_seed0,5.187050342559815,0.478515625,0.474609375,-0.0695739537477493,0.875,0.171875,1750,two_layer_attn,no_embedding_train,64,4,64,128,128,512,7,adamw,0.001,0.02,0,18.515852199867368,90816,33408,64,320000,20800000,512,0.1428571428571428,arch,2L-fixed-embed,two_layer_attn,no_embedding_train,adamw,0.001,0,64,64,2500
arch_2l_fixed_embed_seq64_d64_adamw_lr0p001_seed0,4.65555477142334,0.62890625,0.62890625,0.566688060760498,0.9453125,0.40625,2000,two_layer_attn,no_embedding_train,64,4,64,128,128,512,7,adamw,0.001,0.02,0,21.288890300085768,90816,33408,64,320000,20800000,512,0.1428571428571428,arch,2L-fixed-embed,two_layer_attn,no_embedding_train,adamw,0.001,0,64,64,2500
arch_2l_fixed_embed_seq64_d64_adamw_lr0p001_seed0,4.311901092529297,0.6953125,0.6953125,0.9947715997695924,0.9765625,0.46875,2250,two_layer_attn,no_embedding_train,64,4,64,128,128,512,7,adamw,0.001,0.02,0,23.913896299898624,90816,33408,64,320000,20800000,512,0.1428571428571428,arch,2L-fixed-embed,two_layer_attn,no_embedding_train,adamw,0.001,0,64,64,2500
arch_2l_fixed_embed_seq64_d64_adamw_lr0p001_seed0,3.944403648376465,0.74609375,0.74609375,1.436285376548767,1.0,0.53125,2500,two_layer_attn,no_embedding_train,64,4,64,128,128,512,7,adamw,0.001,0.02,0,26.760135699994866,90816,33408,64,320000,20800000,512,0.1428571428571428,arch,2L-fixed-embed,two_layer_attn,no_embedding_train,adamw,0.001,0,64,64,2500
arch_2l_fixed_embed_seq64_d64_adamw_lr0p001_seed1,6.73554277420044,0.158203125,0.0,-0.1987669169902801,0.1796875,0.1640625,0,two_layer_attn,no_embedding_train,64,4,64,128,128,512,7,adamw,0.001,0.02,1,0.1347271997947245,90816,33408,64,320000,20800000,512,0.1428571428571428,arch,2L-fixed-embed,two_layer_attn,no_embedding_train,adamw,0.001,1,64,64,2500
arch_2l_fixed_embed_seq64_d64_adamw_lr0p001_seed1,6.408738613128662,0.138671875,0.083984375,-0.3325915932655334,0.140625,0.125,250,two_layer_attn,no_embedding_train,64,4,64,128,128,512,7,adamw,0.001,0.02,1,2.908515599789098,90816,33408,64,320000,20800000,512,0.1428571428571428,arch,2L-fixed-embed,two_layer_attn,no_embedding_train,adamw,0.001,1,64,64,2500
arch_2l_fixed_embed_seq64_d64_adamw_lr0p001_seed1,6.275354385375977,0.1328125,0.095703125,-0.4276130199432373,0.125,0.1484375,500,two_layer_attn,no_embedding_train,64,4,64,128,128,512,7,adamw,0.001,0.02,1,5.798153799958527,90816,33408,64,320000,20800000,512,0.1428571428571428,arch,2L-fixed-embed,two_layer_attn,no_embedding_train,adamw,0.001,1,64,64,2500
arch_2l_fixed_embed_seq64_d64_adamw_lr0p001_seed1,6.15163516998291,0.140625,0.125,-0.5848528146743774,0.1875,0.140625,750,two_layer_attn,no_embedding_train,64,4,64,128,128,512,7,adamw,0.001,0.02,1,8.362489299848676,90816,33408,64,320000,20800000,512,0.1428571428571428,arch,2L-fixed-embed,two_layer_attn,no_embedding_train,adamw,0.001,1,64,64,2500
arch_2l_fixed_embed_seq64_d64_adamw_lr0p001_seed1,6.132277011871338,0.1328125,0.125,-0.7598455548286438,0.1328125,0.1640625,1000,two_layer_attn,no_embedding_train,64,4,64,128,128,512,7,adamw,0.001,0.02,1,11.21774149988778,90816,33408,64,320000,20800000,512,0.1428571428571428,arch,2L-fixed-embed,two_layer_attn,no_embedding_train,adamw,0.001,1,64,64,2500
arch_2l_fixed_embed_seq64_d64_adamw_lr0p001_seed1,6.020203113555908,0.14453125,0.1328125,-0.8224054574966431,0.2109375,0.140625,1250,two_layer_attn,no_embedding_train,64,4,64,128,128,512,7,adamw,0.001,0.02,1,13.774590899934992,90816,33408,64,320000,20800000,512,0.1428571428571428,arch,2L-fixed-embed,two_layer_attn,no_embedding_train,adamw,0.001,1,64,64,2500
arch_2l_fixed_embed_seq64_d64_adamw_lr0p001_seed1,5.924320220947266,0.16796875,0.15625,-0.8369410037994385,0.2109375,0.171875,1500,two_layer_attn,no_embedding_train,64,4,64,128,128,512,7,adamw,0.001,0.02,1,16.5703988999594,90816,33408,64,320000,20800000,512,0.1428571428571428,arch,2L-fixed-embed,two_layer_attn,no_embedding_train,adamw,0.001,1,64,64,2500
arch_2l_fixed_embed_seq64_d64_adamw_lr0p001_seed1,5.926205635070801,0.162109375,0.158203125,-1.093315362930298,0.2265625,0.1484375,1750,two_layer_attn,no_embedding_train,64,4,64,128,128,512,7,adamw,0.001,0.02,1,19.24305749987252,90816,33408,64,320000,20800000,512,0.1428571428571428,arch,2L-fixed-embed,two_layer_attn,no_embedding_train,adamw,0.001,1,64,64,2500
arch_2l_fixed_embed_seq64_d64_adamw_lr0p001_seed1,5.844475269317627,0.20703125,0.1953125,-1.16385817527771,0.3984375,0.125,2000,two_layer_attn,no_embedding_train,64,4,64,128,128,512,7,adamw,0.001,0.02,1,22.20425849989988,90816,33408,64,320000,20800000,512,0.1428571428571428,arch,2L-fixed-embed,two_layer_attn,no_embedding_train,adamw,0.001,1,64,64,2500
arch_2l_fixed_embed_seq64_d64_adamw_lr0p001_seed1,5.621179103851318,0.2890625,0.28515625,-1.0262150764465332,0.609375,0.1484375,2250,two_layer_attn,no_embedding_train,64,4,64,128,128,512,7,adamw,0.001,0.02,1,24.870187299791723,90816,33408,64,320000,20800000,512,0.1428571428571428,arch,2L-fixed-embed,two_layer_attn,no_embedding_train,adamw,0.001,1,64,64,2500
arch_2l_fixed_embed_seq64_d64_adamw_lr0p001_seed1,5.491329669952393,0.302734375,0.30078125,-1.0890781879425049,0.625,0.1875,2500,two_layer_attn,no_embedding_train,64,4,64,128,128,512,7,adamw,0.001,0.02,1,27.692833399865776,90816,33408,64,320000,20800000,512,0.1428571428571428,arch,2L-fixed-embed,two_layer_attn,no_embedding_train,adamw,0.001,1,64,64,2500
arch_2l_freeze_qk_seq16_d128_adamw_lr0p001_seed0,6.749220371246338,0.169921875,0.0,-0.2698022723197937,0.1796875,0.140625,0,two_layer_attn,no_qk_train,128,4,16,128,128,512,7,adamw,0.001,0.02,0,0.141891699982807,241024,175488,16,320000,5440000,512,0.1428571428571428,arch,2L-freeze-QK,two_layer_attn,no_qk_train,adamw,0.001,0,16,128,2500
arch_2l_freeze_qk_seq16_d128_adamw_lr0p001_seed0,5.169328212738037,0.125,0.078125,-1.052672028541565,0.1171875,0.1484375,250,two_layer_attn,no_qk_train,128,4,16,128,128,512,7,adamw,0.001,0.02,0,2.8469265999738127,241024,175488,16,320000,5440000,512,0.1428571428571428,arch,2L-freeze-QK,two_layer_attn,no_qk_train,adamw,0.001,0,16,128,2500
arch_2l_freeze_qk_seq16_d128_adamw_lr0p001_seed0,4.183329582214356,0.166015625,0.150390625,-1.2822394371032717,0.1484375,0.1875,500,two_layer_attn,no_qk_train,128,4,16,128,128,512,7,adamw,0.001,0.02,0,5.691696499940008,241024,175488,16,320000,5440000,512,0.1428571428571428,arch,2L-freeze-QK,two_layer_attn,no_qk_train,adamw,0.001,0,16,128,2500
arch_2l_freeze_qk_seq16_d128_adamw_lr0p001_seed0,3.791762113571167,0.146484375,0.1328125,-1.6982392072677612,0.2109375,0.0859375,750,two_layer_attn,no_qk_train,128,4,16,128,128,512,7,adamw,0.001,0.02,0,8.318071899935603,241024,175488,16,320000,5440000,512,0.1428571428571428,arch,2L-freeze-QK,two_layer_attn,no_qk_train,adamw,0.001,0,16,128,2500
arch_2l_freeze_qk_seq16_d128_adamw_lr0p001_seed0,3.722511768341065,0.14453125,0.1328125,-2.042384624481201,0.125,0.15625,1000,two_layer_attn,no_qk_train,128,4,16,128,128,512,7,adamw,0.001,0.02,0,11.246045300038531,241024,175488,16,320000,5440000,512,0.1428571428571428,arch,2L-freeze-QK,two_layer_attn,no_qk_train,adamw,0.001,0,16,128,2500
arch_2l_freeze_qk_seq16_d128_adamw_lr0p001_seed0,3.820552110671997,0.14453125,0.140625,-2.2983195781707764,0.2578125,0.109375,1250,two_layer_attn,no_qk_train,128,4,16,128,128,512,7,adamw,0.001,0.02,0,13.796388000017032,241024,175488,16,320000,5440000,512,0.1428571428571428,arch,2L-freeze-QK,two_layer_attn,no_qk_train,adamw,0.001,0,16,128,2500
arch_2l_freeze_qk_seq16_d128_adamw_lr0p001_seed0,3.829509019851685,0.146484375,0.138671875,-2.2428088188171387,0.1796875,0.15625,1500,two_layer_attn,no_qk_train,128,4,16,128,128,512,7,adamw,0.001,0.02,0,16.89000410004519,241024,175488,16,320000,5440000,512,0.1428571428571428,arch,2L-freeze-QK,two_layer_attn,no_qk_train,adamw,0.001,0,16,128,2500
arch_2l_freeze_qk_seq16_d128_adamw_lr0p001_seed0,3.899783372879028,0.142578125,0.140625,-2.393299102783203,0.25,0.09375,1750,two_layer_attn,no_qk_train,128,4,16,128,128,512,7,adamw,0.001,0.02,0,19.411477900110185,241024,175488,16,320000,5440000,512,0.1428571428571428,arch,2L-freeze-QK,two_layer_attn,no_qk_train,adamw,0.001,0,16,128,2500
arch_2l_freeze_qk_seq16_d128_adamw_lr0p001_seed0,3.821716070175171,0.154296875,0.150390625,-2.248708248138428,0.25,0.109375,2000,two_layer_attn,no_qk_train,128,4,16,128,128,512,7,adamw,0.001,0.02,0,22.385715400101617,241024,175488,16,320000,5440000,512,0.1428571428571428,arch,2L-freeze-QK,two_layer_attn,no_qk_train,adamw,0.001,0,16,128,2500
arch_2l_freeze_qk_seq16_d128_adamw_lr0p001_seed0,3.604090690612793,0.181640625,0.16796875,-1.9345760345458984,0.2890625,0.1171875,2250,two_layer_attn,no_qk_train,128,4,16,128,128,512,7,adamw,0.001,0.02,0,24.952523000072688,241024,175488,16,320000,5440000,512,0.1428571428571428,arch,2L-freeze-QK,two_layer_attn,no_qk_train,adamw,0.001,0,16,128,2500
arch_2l_freeze_qk_seq16_d128_adamw_lr0p001_seed0,3.339522123336792,0.2421875,0.23046875,-1.6307356357574463,0.4609375,0.1875,2500,two_layer_attn,no_qk_train,128,4,16,128,128,512,7,adamw,0.001,0.02,0,27.70449659996666,241024,175488,16,320000,5440000,512,0.1428571428571428,arch,2L-freeze-QK,two_layer_attn,no_qk_train,adamw,0.001,0,16,128,2500
arch_2l_freeze_qk_seq16_d128_adamw_lr0p001_seed1,6.754364490509033,0.142578125,0.0,-0.2869002819061279,0.109375,0.15625,0,two_layer_attn,no_qk_train,128,4,16,128,128,512,7,adamw,0.001,0.02,1,0.1364627000875771,241024,175488,16,320000,5440000,512,0.1428571428571428,arch,2L-freeze-QK,two_layer_attn,no_qk_train,adamw,0.001,1,16,128,2500
arch_2l_freeze_qk_seq16_d128_adamw_lr0p001_seed1,5.021520137786865,0.14453125,0.09765625,-1.0438928604125977,0.1640625,0.171875,250,two_layer_attn,no_qk_train,128,4,16,128,128,512,7,adamw,0.001,0.02,1,2.813824500190094,241024,175488,16,320000,5440000,512,0.1428571428571428,arch,2L-freeze-QK,two_layer_attn,no_qk_train,adamw,0.001,1,16,128,2500
arch_2l_freeze_qk_seq16_d128_adamw_lr0p001_seed1,4.272797107696533,0.150390625,0.130859375,-1.503300428390503,0.171875,0.171875,500,two_layer_attn,no_qk_train,128,4,16,128,128,512,7,adamw,0.001,0.02,1,5.489031800068915,241024,175488,16,320000,5440000,512,0.1428571428571428,arch,2L-freeze-QK,two_layer_attn,no_qk_train,adamw,0.001,1,16,128,2500
arch_2l_freeze_qk_seq16_d128_adamw_lr0p001_seed1,3.8974666595458975,0.12890625,0.12109375,-1.8964725732803345,0.125,0.109375,750,two_layer_attn,no_qk_train,128,4,16,128,128,512,7,adamw,0.001,0.02,1,8.253441500011832,241024,175488,16,320000,5440000,512,0.1428571428571428,arch,2L-freeze-QK,two_layer_attn,no_qk_train,adamw,0.001,1,16,128,2500
arch_2l_freeze_qk_seq16_d128_adamw_lr0p001_seed1,3.898097276687622,0.162109375,0.16015625,-2.243983745574951,0.25,0.1171875,1000,two_layer_attn,no_qk_train,128,4,16,128,128,512,7,adamw,0.001,0.02,1,10.768187600187956,241024,175488,16,320000,5440000,512,0.1428571428571428,arch,2L-freeze-QK,two_layer_attn,no_qk_train,adamw,0.001,1,16,128,2500
arch_2l_freeze_qk_seq16_d128_adamw_lr0p001_seed1,3.8913533687591553,0.138671875,0.134765625,-2.2286291122436523,0.265625,0.078125,1250,two_layer_attn,no_qk_train,128,4,16,128,128,512,7,adamw,0.001,0.02,1,13.761232400080187,241024,175488,16,320000,5440000,512,0.1428571428571428,arch,2L-freeze-QK,two_layer_attn,no_qk_train,adamw,0.001,1,16,128,2500
arch_2l_freeze_qk_seq16_d128_adamw_lr0p001_seed1,3.829147338867188,0.158203125,0.146484375,-2.1694235801696777,0.2578125,0.15625,1500,two_layer_attn,no_qk_train,128,4,16,128,128,512,7,adamw,0.001,0.02,1,16.244561500148848,241024,175488,16,320000,5440000,512,0.1428571428571428,arch,2L-freeze-QK,two_layer_attn,no_qk_train,adamw,0.001,1,16,128,2500
arch_2l_freeze_qk_seq16_d128_adamw_lr0p001_seed1,3.774638414382935,0.1328125,0.125,-2.2075655460357666,0.2421875,0.0703125,1750,two_layer_attn,no_qk_train,128,4,16,128,128,512,7,adamw,0.001,0.02,1,19.194054200081155,241024,175488,16,320000,5440000,512,0.1428571428571428,arch,2L-freeze-QK,two_layer_attn,no_qk_train,adamw,0.001,1,16,128,2500
arch_2l_freeze_qk_seq16_d128_adamw_lr0p001_seed1,3.5708792209625244,0.20703125,0.19921875,-1.7704784870147705,0.3828125,0.1640625,2000,two_layer_attn,no_qk_train,128,4,16,128,128,512,7,adamw,0.001,0.02,1,21.84784679999575,241024,175488,16,320000,5440000,512,0.1428571428571428,arch,2L-freeze-QK,two_layer_attn,no_qk_train,adamw,0.001,1,16,128,2500
arch_2l_freeze_qk_seq16_d128_adamw_lr0p001_seed1,3.394019365310669,0.216796875,0.2109375,-1.6661784648895264,0.390625,0.1640625,2250,two_layer_attn,no_qk_train,128,4,16,128,128,512,7,adamw,0.001,0.02,1,24.72480359999463,241024,175488,16,320000,5440000,512,0.1428571428571428,arch,2L-freeze-QK,two_layer_attn,no_qk_train,adamw,0.001,1,16,128,2500
arch_2l_freeze_qk_seq16_d128_adamw_lr0p001_seed1,3.22194766998291,0.25390625,0.248046875,-1.4354171752929688,0.578125,0.078125,2500,two_layer_attn,no_qk_train,128,4,16,128,128,512,7,adamw,0.001,0.02,1,27.43637730018236,241024,175488,16,320000,5440000,512,0.1428571428571428,arch,2L-freeze-QK,two_layer_attn,no_qk_train,adamw,0.001,1,16,128,2500
arch_2l_freeze_qk_seq16_d256_adamw_lr0p001_seed0,6.795099258422852,0.126953125,0.0,-0.4082803130149841,0.1171875,0.15625,0,two_layer_attn,no_qk_train,256,4,16,128,128,512,7,adamw,0.001,0.02,0,0.1326129999943077,744192,482048,16,320000,5440000,512,0.1428571428571428,arch,2L-freeze-QK,two_layer_attn,no_qk_train,adamw,0.001,0,16,256,2500
arch_2l_freeze_qk_seq16_d256_adamw_lr0p001_seed0,4.0868821144104,0.15625,0.15234375,-1.2520867586135864,0.1796875,0.1328125,250,two_layer_attn,no_qk_train,256,4,16,128,128,512,7,adamw,0.001,0.02,0,2.729087800020352,744192,482048,16,320000,5440000,512,0.1428571428571428,arch,2L-freeze-QK,two_layer_attn,no_qk_train,adamw,0.001,0,16,256,2500
arch_2l_freeze_qk_seq16_d256_adamw_lr0p001_seed0,3.20801854133606,0.185546875,0.185546875,-1.570892572402954,0.15625,0.1953125,500,two_layer_attn,no_qk_train,256,4,16,128,128,512,7,adamw,0.001,0.02,0,5.420823999913409,744192,482048,16,320000,5440000,512,0.1428571428571428,arch,2L-freeze-QK,two_layer_attn,no_qk_train,adamw,0.001,0,16,256,2500
arch_2l_freeze_qk_seq16_d256_adamw_lr0p001_seed0,3.254005193710327,0.12890625,0.12890625,-1.9644560813903809,0.1640625,0.0859375,750,two_layer_attn,no_qk_train,256,4,16,128,128,512,7,adamw,0.001,0.02,0,7.961281299823895,744192,482048,16,320000,5440000,512,0.1428571428571428,arch,2L-freeze-QK,two_layer_attn,no_qk_train,adamw,0.001,0,16,256,2500
arch_2l_freeze_qk_seq16_d256_adamw_lr0p001_seed0,3.233571529388428,0.12890625,0.12890625,-2.012944459915161,0.1328125,0.1796875,1000,two_layer_attn,no_qk_train,256,4,16,128,128,512,7,adamw,0.001,0.02,0,10.64409469999373,744192,482048,16,320000,5440000,512,0.1428571428571428,arch,2L-freeze-QK,two_layer_attn,no_qk_train,adamw,0.001,0,16,256,2500
arch_2l_freeze_qk_seq16_d256_adamw_lr0p001_seed0,3.2848212718963623,0.140625,0.140625,-2.1226069927215576,0.1796875,0.140625,1250,two_layer_attn,no_qk_train,256,4,16,128,128,512,7,adamw,0.001,0.02,0,13.200171599863095,744192,482048,16,320000,5440000,512,0.1428571428571428,arch,2L-freeze-QK,two_layer_attn,no_qk_train,adamw,0.001,0,16,256,2500
arch_2l_freeze_qk_seq16_d256_adamw_lr0p001_seed0,3.24385404586792,0.142578125,0.142578125,-2.0831456184387207,0.1796875,0.1171875,1500,two_layer_attn,no_qk_train,256,4,16,128,128,512,7,adamw,0.001,0.02,0,15.819264199817551,744192,482048,16,320000,5440000,512,0.1428571428571428,arch,2L-freeze-QK,two_layer_attn,no_qk_train,adamw,0.001,0,16,256,2500
arch_2l_freeze_qk_seq16_d256_adamw_lr0p001_seed0,3.2735910415649414,0.142578125,0.140625,-2.084983587265014,0.28125,0.09375,1750,two_layer_attn,no_qk_train,256,4,16,128,128,512,7,adamw,0.001,0.02,0,18.463221499929205,744192,482048,16,320000,5440000,512,0.1428571428571428,arch,2L-freeze-QK,two_layer_attn,no_qk_train,adamw,0.001,0,16,256,2500
arch_2l_freeze_qk_seq16_d256_adamw_lr0p001_seed0,3.150667190551758,0.19921875,0.197265625,-1.7613325119018557,0.3515625,0.1875,2000,two_layer_attn,no_qk_train,256,4,16,128,128,512,7,adamw,0.001,0.02,0,21.006224599899724,744192,482048,16,320000,5440000,512,0.1428571428571428,arch,2L-freeze-QK,two_layer_attn,no_qk_train,adamw,0.001,0,16,256,2500
