case_id,protocol_signature,target_seed,rep_seed,target_min_probability,target_has_zero_support,target_sha256,pi_sha256,wstar_policy,updated,reference_loss,gradient_fro,weight_fro,weight_operator,weight_nuclear,weight_stable_rank,alignment_with_B,alignment_with_H0invB,prediction_marginal_tv,prediction_entropy,ce_head,mass_head,ce_middle,mass_middle,ce_tail,mass_tail,status,solver,seconds,device,reference_method,weight_nuclear_effective_rank,weight_rank_rel_ge_1e-2,weight_rank_rel_ge_1e-3,weight_rank_rel_ge_1e-4,weight_rank_rel_ge_1e-6
top2_renormalized,db8071087f296c16a212,0,0,0.0,True,c57c4e9d31d155357cf510715e0502f665e779752fde95dbfbed316acb1306d6,01ae30e1e8d3568e58d73871819710306c3f92449380d912426ebbf45e6d476d,Only skip settings whose target is known to have no finite minimizer under the zero-bias softmax model. Other targets get a limited-budget reference attempt and are marked approximate if the solver cannot certify stationarity.,1788349540.5412042,2.5273069883187866,0.00356754451058805,438.4815368652344,136.39483435606505,4555.873673421227,10.334910955690027,0.22243363741872557,0.700811949862179,0.20772525668144226,2.50554373813414,1.4101845531476536,0.8378657698631287,7.733302152921252,0.11775431036949158,9.804712676604092,0.04437987878918648,attempted_zero_support_approximate,torch_lbfgs_strong_wolfe,67.93811082839966,cuda,lbfgs,107.95450293300573,236,254,255,256
