case_id,protocol_signature,target_seed,rep_seed,target_min_probability,target_has_zero_support,target_sha256,pi_sha256,wstar_policy,updated,reference_loss,gradient_fro,weight_fro,weight_operator,weight_nuclear,weight_stable_rank,alignment_with_B,alignment_with_H0invB,prediction_marginal_tv,prediction_entropy,ce_head,mass_head,ce_middle,mass_middle,ce_tail,mass_tail,status,solver,seconds,device,reference_method,weight_nuclear_effective_rank,weight_rank_rel_ge_1e-2,weight_rank_rel_ge_1e-3,weight_rank_rel_ge_1e-4,weight_rank_rel_ge_1e-6
association_0.5,1d2d15e11ab513b4a021,0,0,8.068090210144874e-06,False,37f54a0d2395267cf9142b25891ec3df5dfacdfa45e959a83266a530f99c16b6,01ae30e1e8d3568e58d73871819710306c3f92449380d912426ebbf45e6d476d,Only skip settings whose target is known to have no finite minimizer under the zero-bias softmax model. Other targets get a limited-budget reference attempt and are marked approximate if the solver cannot certify stationarity.,1788343889.991649,7.478445829715728,0.00040582442306913435,229.8987274169922,168.84334341939416,1860.5476815054474,1.8539807933314347,0.3325188778461493,0.843260519686502,0.5295810699462891,7.478860961871825,7.236273559031456,0.8378657698631287,8.672492186544662,0.11775431036949158,8.882326571885848,0.04437987878918648,approximate,torch_lbfgs_strong_wolfe,59.22358727455139,cuda,lbfgs,65.49505201567678,197,248,255,256
