case_id,protocol_signature,target_seed,rep_seed,target_min_probability,target_has_zero_support,target_sha256,pi_sha256,wstar_policy,updated,reference_loss,gradient_fro,weight_fro,weight_operator,weight_nuclear,weight_stable_rank,alignment_with_B,alignment_with_H0invB,prediction_marginal_tv,prediction_entropy,ce_head,mass_head,ce_middle,mass_middle,ce_tail,mass_tail,status,solver,seconds,device,reference_method,weight_nuclear_effective_rank,weight_rank_rel_ge_1e-2,weight_rank_rel_ge_1e-3,weight_rank_rel_ge_1e-4,weight_rank_rel_ge_1e-6
onehot_mix_0.75,01b04f8d78624c2dbfb3,0,0,0.0,True,d5668edf8b4032841ca69c58336bbbc2278bcb22c5d7713370bac4370d337635,01ae30e1e8d3568e58d73871819710306c3f92449380d912426ebbf45e6d476d,Only skip settings whose target is known to have no finite minimizer under the zero-bias softmax model. Other targets get a limited-budget reference attempt and are marked approximate if the solver cannot certify stationarity.,1788341506.3502967,6.053019125554204,0.0010733131784945726,365.02154541015625,139.2019662365476,4173.9254725727915,6.87616368483079,0.23882522720509478,0.7525515062978797,0.3998801112174988,6.05163535214711,5.582759891298134,0.8378657698631287,8.254821100797903,0.11775431036949158,9.089140311509748,0.04437987878918648,attempted_zero_support_approximate,torch_lbfgs_strong_wolfe,66.50759506225586,cuda,lbfgs,130.75323258423518,239,254,256,256
