method,target_seed,rep_seed,lr,auc,final_loss,seconds,late
gd_ls,0,0,,-2.4935658568119807,0.01404994985966509,79.45299999997951,0.04192822686612981
muon_ls,0,0,,-2.5246589269226223,0.01656758274005779,82.93700000003446,0.043336772979874795
h0_ls,0,0,,-2.1357844272283084,0.03246887149937368,81.96899999992456,0.07212542864207111
h0_const,0,0,3.1622776601683795,-3.1068137725530995,0.00025618075969909725,6.577999999979511,0.0009973424599906704
signgd_ls,0,0,,-2.003563969723653,0.0431479100802277,109.06300000008196,0.0839891827346129
gd_const,0,0,316227.76601683797,-2.3976670850930732,0.0008217869039467125,6.358999999938533,0.0038638734750659123
ngd_const,0,0,177.82794100389228,-3.1130552518836385,0.003641424914613124,6.077999999979511,0.016631755668824657
muon_const,0,0,17.78279410038923,-2.9554655808692236,0.004930159444376036,8.452999999979511,0.021717736220059278
signgd_const,0,0,0.749894209332,-2.669462718605764,0.008084218642899522,6.079000000027008,0.03080974716229359
